nom,libellecourt,lon,lat,codeinsee
Châtellerault,CRT,0.549279,46.818594,86066
Penne-d'Agenais,PNE,0.8029779,44.3799858,47203
Castillon-la-Bataille,CIO,-0.04066,44.856999,33108
Futuroscope,FTU,0.377209,46.669918,86062
Mortcerf,MOF,2.9075554,48.7892191,77318
Négrondes,NEG,0.8611999,45.3460288,24308
Colombes,CBK,2.25939,48.92383,92025
La Ferté-Alais,LFA,2.35161,48.484876,91232
Sarrance,SRR,-0.599962,43.0496,64506
Enghien-les-Bains,ENK,2.30699,48.97309,95210
Royan,ROY,-1.016703,45.625886,17306
Surgères,SGE,-0.762284,46.113238,17434
Orthez,ORT,-0.76776,43.484242,64430
Vaucresson,VCN,2.15255,48.83688,92076
Bruges,BGH,-0.609445,44.8870124,33075
Saint-Priest-Taurion,TIO,1.4002297,45.8872383,87178
Massy Europe,MEU,2.27194,48.72342,91377
Menton Garavan,MNJ,7.517297,43.785202,06083
Cherbourg-en-Cotentin,CBU,-1.621515,49.633505,50129
Cordemais,CDQ,-1.8466771,47.3021502,44045
Sablé-sur-Sarthe,SAB,-0.3419359,47.8415934,72264
Sillé-le-Guillaume,SLG,-0.1289696,48.1818735,72334
Domfront-en-Champagne,DFO,0.0262592,48.1076766,72119
Le Mans Hôpital-Université,LMV,0.17445113,48.014871,72181
Cubzac-les-Ponts,KBZ,-0.4590937,44.9729407,33143
Dreuil-lès-Amiens,DAS,2.23091,49.91444,80256
Bécon les Bruyères,BEC,2.26838,48.90592,92026
Namps - Quevauvillers,NAQ,2.1053184,49.8082274,80582
Sèvres - Ville-d'Avray,VDV,2.20051,48.82746,92072
Gros Noyer Saint-Prix,GNE,2.2588,48.99682,95219
Revigny-sur-Ornain,REV,4.9855736,48.8240449,55427
Waligator Parc,WAB,6.15946,49.22492,57433
Saint-Étienne Bellevue,SEB,4.392734,45.417128,42218
Mouy - Bury,MUY,2.32635,49.32045,60116
Moosch,MWH,7.0507631,47.8607454,68217
Montferrand - Thoraise,MFH,5.9074815,47.1847414,25397
Saint-Germain-des-Fossés,SGF,3.430614,46.209185,03236
Villeneuve-Loubet,VVP,7.134066,43.629928,06161
Vic-le-Comte,VLC,3.207079,45.664911,63457
Paris Bercy Bourgogne - Pays d'Auvergne,PBY,2.38278,48.83917,75112
Pont du Garigliano - Hôpital Européen Georges Pompidou,BVI,2.2712276,48.839464,75115
Luçon,LRK,-1.1674217,46.4638232,85128
Le Plessis Chenet,IBM,2.479586,48.5735652,91179
Sallanches - Combloux - Megève,SLS,6.636431,45.935702,74256
Thonon-les-Bains,THO,6.481669,46.369004,74281
La Jonchère-Saint-Maurice,JOC,1.4803853,45.9944577,87079
Valence TGV Rhône-Alpes Sud,VAL,4.978703,44.991545,26004
Savonnières,ZVO,0.5441817,47.3605797,37243
Port-Brillet,PTT,-0.9740682,48.1106724,53182
Malesherbes,MAL,2.4012177,48.2934325,45191
Condé-sur-Huisne,CDH,0.8487023,48.3834826,61116
Lyon Saint-Exupéry TGV,SXA,5.074969,45.721109,69299
Remise à Jorelle,RJL,2.487751,48.89317,93010
Les Rosiers-sur-Loire,ROR,-0.2205371,47.3625386,49261
Boulouris sur Mer,BOU,6.8082519,43.4163471,83118
Beauvais,BVS,2.08869,49.42648,60057
Briouze,BZN,-0.3682036,48.7018622,61063
Stains La Cerisaie T11,STC,2.39209,48.9548,93072
Saint-Aigulin - La Roche-Chalais,SAI,-0.0189768,45.1573163,17309
Montreuil-Bellay,MBL,-0.1482834,47.1254181,49215
Pont-Sainte-Maxence,PXE,2.60289,49.30974,60509
Sainte-Lizaigne,XZG,2.0298004,47.002251,36199
Chézy-sur-Marne,CYZ,3.3644624,48.9919109,02186
La Ricamarie,LRM,4.360686,45.4041516,42183
La Défense Grande Arche RER E,DGA,,,92062
Marseillan Plage,MPP,3.5355281,43.3181964,34150
Koenigsmacker,KER,6.2735503,49.3965538,57370
Aubazines - Saint-Hilaire,ABA,1.6412346,45.1816781,19211
Saint-Germain-sur-Ille,SMW,-1.6541804,48.2394802,35274
La Ville Gozet,GOZ,2.5918028,46.3497686,03185
Riom - Châtel-Guyon,RIO,3.120498,45.889965,63300
Laroquebrou,LQB,2.1929167,44.9641658,15094
Les Noues,LNX,2.47633,49.03234,95280
Saint-Martin-de-Crau,SMD,4.8003403,43.6223344,13097
Chamarande,CHK,2.215854,48.514244,91132
Montfort-l'Amaury - Méré,MLM,1.8153507,48.80224,78389
Boissy-l'Aillerie,BLA,2.02513,49.07598,95078
Brélidy - Plouëc,BYP,-3.196269,48.669204,22212
Moûtiers - Salins - Brides-les-Bains,MOS,6.531425,45.486344,73181
Issy-les-Moulineaux,ISY,2.2593469,48.8201001,92040
Chocques,CRG,2.564749,50.5382038,62224
Le Cateau-Cambrésis,LCA,3.5400454,50.0914606,59136
Aubie - Saint-Antoine,ATX,-0.4198843,45.0151419,33018
Saint-Étienne-de-Montluc,SDQ,-1.7857107,47.2747167,44158
Saint-Just-en-Chaussée,SJS,2.42949,49.50364,60581
Pau,PAU,-0.369626,43.291762,64445
Bourg-Bruche,BFZ,7.1371919,48.3598566,67059
Pontcharra - Saint-Forgeux,PNF,4.4927781,45.8714911,69157
Hesdigneul-lès-Boulogne,HES,1.6669967,50.6609475,62446
Saint-Amour,SAR,5.3341853,46.4338244,39475
Saint-Clair - Les Roches,SKR,4.769707,45.450392,38378
Royat - Chamalières,RYA,3.0615022,45.7676495,63075
Hangest-sur-Somme,HAS,2.0661412,49.9822011,80416
Marolles-en-Hurepoix,MSX,2.290327,48.565345,91376
Saincaize-Meauce,SZE,3.0718704,46.9314165,58225
Staffelfelden,TFE,7.2651657,47.8279612,68321
Lacourtensourt,LNT,1.4138687,43.6638838,31555
Montluçon,MLN,2.596159,46.338101,03185
Garchizy,GZY,3.0858769,47.0429987,58121
Saint-Julien-en-Genevois,SJG,6.0855358,46.142044,74243
Arpajon,ARP,2.24112,48.58617,91021
Grenoble Universités - Gières,GRS,5.78474,45.184877,38179
Longroy - Gamaches,LOG,1.5526598,49.9818917,76394
Porté-Puymorens,PPM,1.8248462,42.539136,66146
Morgny-la-Pommeraye,MGN,1.2478526,49.5232183,76453
Toury,TYK,1.939565,48.193606,28391
Pornichet,PNI,-2.3445765,47.2705354,44132
Neuilly - Porte Maillot,NPT,2.284516,48.877983,75117
Les Portes de Saint-Cyr,LPC,2.07716,48.8062,78646
Lisière Pereire,SGM,2.0733132,48.9032098,78551
Massy - Verrières,MVW,2.2736721,48.7343097,91377
Castelnau-d'Estrétefonds,CDF,1.341761,43.786196,31118
Abancourt,ABT,1.7743058,49.6852237,60001
Monte-Carlo Country Club,CCC,7.44821,43.75438,06104
Pontcharra sur Bréda,PCA,6.007917,45.434151,38314
Gourland,GUL,-3.1668191,48.5609981,22067
Vigneux-sur-Seine,VGS,2.41446,48.70816,91657
Belloy - Saint-Martin,BSW,2.36135,49.09807,95056
Belfort,BFT,6.853956,47.633284,90010
Pont-Saint-Vincent,PSV,6.1031502,48.6023732,54432
Meaux,MEA,2.874041,48.957759,77284
Liverdun,LDN,6.0617374,48.7493158,54318
Cerbère,CER,3.1634033,42.4417732,66048
Les Pavillons-sous-Bois,PVB,2.511781,48.902418,93057
Rang-du-Fliers - Verton - Berck,RDF,1.64805,50.41579,62688
Somain,SOM,3.27738,50.3557,59574
Busigny,BSY,3.4461174,50.0397236,59118
Épinal,ELP,6.441787,48.178005,88160
Douai,DOI,3.089986,50.371677,59178
Valmondois,VMD,2.20238,49.09182,95120
Goussainville,GOU,2.4632464,49.0240732,95280
Louvres,LOV,2.5018967,49.0496573,95351
Stade de France Saint-Denis,SFD,2.35134,48.91779,93066
Juvisy-sur-Orge,JYS,2.38267,48.68917,91326
Viry-Châtillon,VWC,2.386391,48.676182,91687
Angoulême,ANG,0.164608,45.653572,16015
Aurillac,AUC,2.435655,44.921092,15014
Guéret,GTJ,1.8793855,46.1741863,23096
Gennevilliers,GEN,2.30699,48.93368,92036
Montsoult - Maffliers,MSO,2.32229,49.06611,95430
Viarmes,VCX,2.36838,49.11692,95652
Paris Gare du Nord,PNO,2.355151,48.880185,75110
Le Stade,LSD,2.26056,48.93093,92025
Roissy-en-Brie,ROB,2.650165,48.795481,77390
Volvic,VOL,3.0031455,45.864715,63470
Saint-Sulpice-Laurière,SSL,1.4762218,46.0469183,87181
Arnage,AAG,0.1898826,47.9285663,72008
Audruicq,ADQ,2.07636,50.87567,62057
Pont-Saint-Esprit,PET,4.643263286805847,44.25352683371548,30202
Alès,ALS,4.084948,44.127825,30007
L'Isthme,LIH,-3.1335359717958777,47.54653639699773,56234
Les Sables Blancs,LSA,-3.13201,47.57518,56168
Ancenis,ANC,-1.177763,47.369334,44003
Anor,ANO,4.0929803,49.984892,59012
Aillevillers,AIP,6.3372988,47.9138876,70171
Annecy,ANY,6.121835,45.901965,74010
La Bernerie-en-Retz,BNX,-2.0341408,47.0832616,44012
Armentières,ARM,2.87763,50.68084,59017
Auray,ARY,-2.999995,47.68022,56007
Vernouillet - Verneuil,VET,1.9828731,48.9811884,78642
Lycée Henri Sellier,LHS,2.51504,48.91646,93046
Avignon Centre,AVI,4.805281,43.9419,84007
Mulhouse Zu Rhein Tram-Train,MZR,7.317015,47.743561,68224
Boulogne-sur-Mer,BEM,1.60964,50.7157,62160
Aix-en-Provence TGV,AXV,5.317534,43.455237,13001
Bischoffsheim,BFH,7.49772,48.48701,67045
Bayeux,BAY,-0.698056,49.269836,14047
Vinça,VCA,2.5276163,42.6481368,66230
Ceilhes - Roqueredonde,COQ,3.1551583,43.8122656,34233
Beauvoisin,BVW,4.3212178,43.7245026,30033
Lunel-Viel,LWQ,4.0937398,43.6811729,34146
Boutigny-sur-Essonne,BJN,2.37636,48.43495,91099
Bourg-Madame,BMD,1.9486704,42.4324069,66025
Bédarrides,BDR,4.8931321,44.0407636,84016
Courthézon,CTZ,4.8881802,44.0899478,84039
Saillans,SIA,5.1940397,44.6944365,26289
Banassac - La Canourgue,BAA,3.1958518,44.4477632,48017
Chaponost,CPT,4.7643014,45.6984889,69043
Bandol,BND,5.750118,43.140344,83009
Le Dramont,DRW,6.8442467,43.4178193,83118
Montbarrey,MXB,5.6366081,47.0359922,39350
Bayonne,BYE,-1.470306,43.496801,64102
Saint-Rambert-d'Albon,SRA,4.810849,45.297797,26325
Vidauban,VUB,6.4338501,43.4309416,83148
L'Isle-d'Abeau,ISA,5.21969,45.607645,38193
Limoges Montjovis,LMJ,1.2514147,45.8384117,87085
Saint-Vincent-de-Tyrosse,SVT,-1.306493,43.657736,40284
Saint-Lô,SLO,-1.099525,49.116975,50502
Èze,EZZ,7.3568031,43.7221842,06059
Gonfaron,GFR,6.2817644,43.3171516,83067
Bonson,BSN,4.2163084,45.5221941,42022
Taconnaz,TAC,6.8258755,45.8992065,74143
Châtel-Censoir,CAL,3.6350455,47.5377695,89091
Vaudagne,VUD,6.7726673,45.9088517,74143
Cannes,CAN,7.019682,43.553839,06029
Les Tines,TNJ,6.8991603,45.9505693,74056
Pont d'Ardres,PRD,1.9712144,50.8920781,62038
Châteaulin,CEM,-4.094308,48.2016033,29026
Paulhaguet,PLH,3.5004445,45.2101978,43232
Saint-Martin-du-Mont,XMM,5.303003,46.095871,01374
Lutzelhouse,LZH,7.29391,48.51812,67306
Mantes-la-Jolie,MTE,1.70337,48.98984,78361
Les Houches,HOU,6.796924,45.8935639,74143
Machilly,MCI,6.3282335,46.2512825,74158
Viviers-du-Lac,VDX,5.9033389,45.648502,73328
Le Coteau,LCU,4.086248,46.023984,42071
Pontanevaux,PNX,4.7728891,46.2130321,71090
Mulhouse Dornach,MDQ,7.308477,47.74713,68224
Cérons,CGD,-0.340526,44.632346,33120
Castelnaudary,CTY,1.95039,43.312292,11076
Villeherviers,VHV,1.7972555,47.3694005,41282
Pontmort,PMT,3.1601248,45.939486,63068
Crouy-sur-Ourcq,CQQ,3.063081,49.091821,77148
Alleyras,AES,3.673517,44.919217,43005
Fraisses - Unieux,FRU,4.2610375,45.3948228,42099
Saint-Michel - Valloire,SMI,6.4719135,45.216916,73261
Saint-Fons,SFS,4.8525663,45.7058114,69199
Saint-Marcel en Dombes,STM,4.9775148,45.9503701,01371
Erstein,EEN,7.6387869,48.4229857,67130
Sain-Bel,SBL,4.6012445,45.811097,69171
Saint-Maurice-de-Beynost,SMY,4.976986,45.827421,01376
Raismes,RAS,3.4788322,50.3902495,59491
Culmont - Chalindrey,CYN,5.4432217,47.8100902,52155
Culoz,CUZ,5.778784,45.843264,01138
Feyzin,FEY,4.8531349,45.6658584,69276
Clelles - Mens,CMS,5.6050622,44.8272443,38113
Chapeauroux,CPX,3.741923,44.8380008,48139
Avoudrey,AVO,6.434573,47.1298359,25039
Dardilly Les Mouilles,DDY,4.7600288,45.7967409,69072
Oullins,OUL,4.8135793,45.7166261,69149
Sainte-Colombe,XCB,6.2659748,46.879207,25515
Saint-Victor - Thizy,SVH,4.2810245,46.0024781,42293
Denain,DEN,3.388699,50.3345415,59172
Don - Sainghin,DON,2.91458,50.55176,59524
Digoin,DIG,3.9876537,46.4851604,71176
Le Cendre - Orcet,CZJ,3.188666,45.723796,63069
Ablon-sur-Seine,ABL,2.419151,48.725468,94001
Longecourt-en-Plaine,LJK,5.1346952,47.1937936,21353
Ciry-le-Noble,CYL,4.2997146,46.6040913,71132
Dol-de-Bretagne,DOL,-1.750536,48.54425,35095
Dourges,DOU,2.98697,50.43192,62274
Manosque - Gréoux-les-Bains,MNQ,5.7933241,43.8231945,04112
Rougemont Chanteloup,ROU,2.51502,48.930895,93071
Matzenheim,MHW,7.6196003,48.3987556,67285
Dardilly Le Jubin,DDJ,4.7613451,45.815143,69072
Coulanges-sur-Yonne,CAO,3.5472388,47.5270546,89129
La Membrolle-sur-Choisille,LRL,0.6407872,47.4313179,37214
Feurs,FEU,4.230573,45.744156,42094
Meursault,MAT,4.7954444,46.9690497,21412
Estrées-Saint-Denis,ESD,2.642402,49.4382161,60223
Arcy-sur-Cure,ACU,3.7668885,47.6008461,89015
Saint-Martory,SYM,0.934859,43.1385721,31503
La Marche,MKF,3.0395468,47.1396975,58155
Broye,BQK,4.2960996,46.8619444,71063
Saint-Pé-de-Bigorre,XPE,-0.1619763,43.1015768,65395
Étalans,EAS,6.2706173,47.155884,25222
Gan,GNJ,-0.391462,43.2335932,64230
Joncherey,JYE,6.9988,47.5262,90056
Gien,GIE,2.636205,47.699088,45155
Genlis,GLS,5.223406,47.244579,21292
Gimont Cahuzac,GAH,0.8676246,43.6330525,32147
Labruguière,LBG,2.2594728,43.5425692,81120
Saint-Léonard-de-Noblat,SLE,1.481686,45.8320199,87161
Lexos,LEX,1.8851014,44.1423958,82187
Sélestat,STT,7.443278,48.2601166,67462
Lalbenque - Fontanes,LNQ,1.5116628,44.3332389,46109
Najac,NAJ,1.9761625,44.221802,12167
Gazinet Cestas,GAZ,-0.69949,44.772218,33122
Pont-sur-Yonne,PUY,3.201463,48.286287,89309
Longages - Noé,LNN,1.2519529,43.3563239,31303
Gragnague,GAG,1.567731,43.696179,31228
Saint-Jory,SJY,1.371619,43.738375,31490
Mérenvielle,MWE,1.1503303,43.6365051,31339
Baziège,BAZ,1.6205019,43.4535696,31048
Puybrun,PBN,1.7841548,44.9216335,46229
Neuvic,NVC,0.4450162,45.0999632,24309
Lafarge,LAF,1.130859,45.6338338,87150
Éguzon-Chantôme,EGU,1.5521707,46.4397694,36070
Ham,HAM,3.07052,49.73985,80579
Joué-lès-Tours,JLT,0.6675586,47.3541741,37122
Les Bardys,LBY,1.377389,45.9046873,87178
Jouy,JOY,1.5573972,48.5102582,28201
Cagnes-sur-Mer,CGM,7.14864,43.65813,06027
Luant,LUK,1.5901964,46.7357683,36101
Saint-Émilion,SEI,-0.1592003,44.8811665,33394
Jarrie - Vizille,JAV,5.7424487,45.0854543,38200
Saint-Denis-de-Pile,XDS,-0.1980825,44.9786053,33393
Portets,PRV,-0.4253931,44.6929765,33334
Saint-Saturnin-lès-Avignon,SSA,4.9352794,43.9531783,84119
Saint-Priest,SPR,4.934242,45.686659,69290
Cenon,CBX,-0.5336487,44.8563465,33119
Mauzac-et-Grand-Castang,MZJ,0.7899658,44.8558291,24260
Laval,LAL,-0.760907,48.076206,53130
Le Mans,LEN,0.192578,47.995689,72181
Juziers,JUZ,1.84579,48.99244,78327
Azay-sur-Cher,EUR,0.8599885,47.3652695,37156
Le Buisson-de-Cadouin,LBU,0.9081756,44.84723,24068
Menars,EIR,1.405617,47.6450036,41134
Esvres sur Indre,ESV,0.7816519,47.2841016,37104
Lezoux,LEZ,3.385986,45.8212175,63195
Véretz - Montlouis,VZM,0.8199079,47.3715058,37156
Saint-Saviol,SSV,0.2179,46.1470046,86247
Les Grésillons,LEG,2.31441,48.92007,92036
Le Lioran,LLN,2.7533365,45.0905458,15101
Veigné,VGZ,0.7348815,47.2915255,37266
Villeperdue,VIP,0.6336449,47.2020438,37278
La Chapelle-sur-Loire,WSL,0.2184812,47.251227,37058
Reignac-sur-Indre,RGA,0.9013322,47.2178494,37192
Nouan-le-Fuzelier,NOF,2.0330957,47.5337788,41161
Pamproux,PAP,-0.051931,46.3996295,79201
Rouillé,RIL,0.042169,46.4190206,86213
Narbonne,NBN,3.00591,43.190387,11262
Chambourg-sur-Indre,CMG,0.9648363,47.1821629,37049
Saint-Victurnien,SIV,1.0095737,45.8765887,87185
Montlouis-sur-Loire,NTU,0.8173987,47.3915307,37156
Tonnay-Charente,TNC,-0.8978981,45.9433989,17449
Cosne-Cours-sur-Loire,COS,2.931981,47.413996,58086
Loches,LOY,1.000467,47.130464,37132
Lannemezan,LNZ,0.387367,43.114273,65258
Ingrandes-Le Fresne-sur-Loire,IGA,-0.9210198,47.4056382,49160
Réaumont - Saint-Cassien,RCS,5.5346895,45.3688217,38331
Champagné,CGZ,0.3352253,48.0197118,72054
Aspres-sur-Buëch,ASH,5.7545655,44.519428,05010
Longueau,LUA,2.35215,49.86344,80489
Le Tréport - Mers-les-Bains,LTM,1.3763738,50.0628592,76711
Angoulins sur Mer,AOM,-1.1154503,46.108057,17010
Champtocé-sur-Loire,CWL,-0.8685747,47.4102457,49068
Villefranque,VQE,-1.4564514,43.4313998,64558
Vertou,VTU,-1.4780052,47.1861428,44215
Livry-sur-Seine,LYQ,2.6788796,48.5104579,77255
Saint-Médard-sur-Ille,XED,-1.6674886,48.2742219,35296
Montbéliard,MBD,6.8013763,47.5105086,25388
Brandérion,BPZ,-3.1940402,47.7823179,56021
Monéteau - Gurgy,MEG,3.5798071,47.8507856,89263
Montroc le Planet,MKZ,6.9345425,45.996415,74056
La Méaugon,MHT,-2.8439358,48.4996127,22144
Miniac-Morvan,MIN,-1.914787,48.5315134,35179
La Forest-Landerneau,FOO,-4.3074515,48.4263093,29056
Landébia,LDB,-2.3313716,48.5074212,22096
La Gouesnière - Cancale - Saint-Méloir-des-Ondes,LGO,-1.9058105,48.6144207,35299
Moustéru,MUW,-3.2435052,48.5074512,22013
Thann Centre,THJ,7.101046,47.8099229,68334
Marquise - Rinxent,MRX,1.72988,50.8056635,62711
Pont-de-l'Arche,PAR,1.1596559,49.3170928,27008
Le Grand Jardin,GDJ,0.2271143,49.1505827,14366
Villers-sur-Mer,VIU,0.0099283,49.3159865,14754
Martigné-Ferchaud,MAF,-1.3137943,47.8321302,35167
Mont-de-Marsan,MMR,-0.50466,43.884898,40192
Bruz,BRZ,-1.7518088,48.0286,35047
Obermodern-Zutzendorf,OBM,7.547015,48.8426083,67347
Lons-le-Saunier,LLS,5.551108,46.66858,39300
Saint-Aubin-sur-Scie,SBE,1.0666642,49.8717479,76565
Molsheim,MOL,7.50044,48.53705,67300
La Brohinière,LBR,-2.110452,48.2134717,35184
Cambrai,CAM,3.24118,50.17662,59122
Marseille Saint-Charles,MSC,5.380407,43.302666,13201
La Taye,LTA,1.3734019,48.4077566,28337
La Guierche,GUH,0.1931016,48.1138773,72147
Anse Halte,AHA,4.71987,45.93929,69009
Fegersheim - Lipsheim,FHM,7.6724806,48.4905892,67268
Nonancourt,NCO,1.1929162,48.7757257,27438
Sérifontaine,DCR,1.7639818,49.3572878,60616
Romilly-la-Puthenaye,RYP,0.8548621,49.0039213,27492
Montdidier,MTD,2.563,49.64147,80561
Nogent-l'Artaud - Charly,NAA,3.3220981,48.968872,02555
Morlaix,MXR,-3.832514,48.57797,29151
Noyon,NOY,3.00641,49.57736,60471
Trie-Château,TRH,1.8180386,49.2827168,60644
Cattenières,CTT,3.3337877,50.1280738,59138
Champagnole,CPG,5.9100314,46.7492981,39097
Villeneuve-la-Guyard,VVG,3.071655,48.342425,89460
Santeuil - Le Perchay,XPY,1.94893,49.12416,95584
Us,USQ,1.97076,49.09969,95625
Sceaux - Boëssé,SBO,0.5724063,48.1221004,72038
Metzeral,MZL,7.0733383,48.0133301,68204
Cuinchy,CUH,2.7473533,50.5219693,62262
Farbus,FAU,2.8310408,50.357641,62324
Maurois,MAK,3.4562554,50.0674506,59311
Nemours - Saint-Pierre,NSP,2.685754,48.267884,77431
Le Pont-de-Claix,PDC,5.6998669,45.1251549,38317
Beuvry lès Béthune,BVR,2.6924093,50.5356021,62126
Montluçon Rimard,NTL,2.6115119,46.3355913,03185
Fouilloy,FIY,1.8260404,49.7366368,60248
Plaisir - Les Clayes,PIE,1.9600537,48.8304565,78490
Pontorson - Mont-Saint-Michel,PON,-1.5049307,48.5527286,50410
Thézy-Glimont,TZY,2.435931,49.8118528,80752
Aubin-Saint-Vaast,AUV,1.9705382,50.3946137,62046
Heilles - Mouchy,HEC,2.2725858,49.340531,60307
Poitiers,PST,0.333241,46.582275,86194
Peyrehorade,PRH,-1.1157577,43.5468102,40224
Marcelcave,MCV,2.5819031,49.8532165,80507
Ennevelin,ENN,3.1586612,50.5492981,59197
Lille Porte de Douai,PED,3.075837,50.6119054,59350
Champagne-sur-Oise,CPI,2.24156,49.13573,95134
Frépillon,FPN,2.19717,49.0462,95256
Croix L'Allumette,CIX,3.1516591,50.6872009,59163
La Réole,REO,-0.03057,44.579742,33352
Rives,RIV,5.491893,45.357535,38337
Haguenau,HAG,7.7827255,48.8134498,67180
Dachstein,DCN,7.5330038,48.5428546,67300
Aéroport Charles de Gaulle 2 TGV,RYT,2.570892,49.003652,93073
Merxheim,MXH,7.3022795,47.9126413,68203
Romans - Bourg-de-Péage,ROM,5.0498,45.048857,26281
Toul,TOL,5.880615,48.679018,54528
Roanne,ROA,4.063207,46.039383,42187
Villaines-sous-Bois,VWG,2.3513736,49.0798273,95056
Saône,SAZ,6.1013089,47.2097669,25532
Dorlisheim,DHM,7.4930546,48.5249915,67101
Langeac,LNG,3.490672,45.10125,43112
Saint-Erme-Outre-et-Ramecourt,SER,3.8576502,49.5269865,02676
Réding,RDG,7.095885,48.7429595,57566
Vaumoise,VAU,2.9885685,49.2339406,02232
Rue,RUE,1.6757,50.27308,80688
Weyersheim,WEY,7.7971027,48.7177903,67529
Dambach-la-Ville,DMB,7.4355565,48.3216345,67084
Eichhoffen,ECF,7.4495524,48.3824829,67120
Noizay,NIY,0.8959456,47.4096869,37171
Wisches,WHS,7.2700936,48.5076495,67543
Benfeld,BFD,7.584125,48.3735367,67028
Walbourg,WAL,7.8092705,48.8862164,67511
Saint-Denis-lès-Martel,SDM,1.6663378,44.9459316,46265
Beaurainville,BIV,1.895345,50.422891,62100
Fumay,FUY,4.6926,49.986048,08185
Saint-Pierre-la-Cour,SPW,-1.0252972,48.1135968,53247
Mertzwiller,MZW,7.6781895,48.872013,67291
Veauche - Saint-Galmier,SGL,4.293438,45.565928,42323
Saint-Florent-sur-Cher,SFT,2.2525668,46.9921865,18207
Quiberon,QBP,-3.1181869,47.4852978,56186
Roeschwoog,RWG,8.0298738,48.8334661,67405
Farébersviller,FBR,6.8618926,49.1181603,57207
Schwindratzheim,HWM,7.6005468,48.7536468,67460
Pontrieux,PUX,-3.1574281,48.7056437,22250
Bellenaves,BLE,3.0665239,46.199256,03022
Sarlat-la-Canéda,SLQ,1.220328,44.8770213,24520
Saint-Chély-d'Apcher,SYH,3.2706895,44.8017375,48140
Herny,HYI,6.4769285,49.0036084,57319
Chantenay,CHA,-1.5943634,47.1971227,44109
Vandières,VNU,6.0392275,48.9521683,54546
Metz Nord,MZD,6.16791,49.13673,57463
Rombas - Clouange,RBS,6.0990538,49.2560553,57591
Voujeaucourt,VJT,6.7699667,47.4789729,25632
Malling,MKG,6.302207,49.42152,57437
Luxeuil-les-Bains,LXL,6.3726593,47.8148606,70311
Zillisheim,ZIL,7.2945376,47.6943143,68384
Thann,THA,7.1069795,47.8088208,68334
Sèvres Rive Gauche,SVR,2.2147536,48.8214311,92072
Flaxlanden,FXL,7.3044703,47.6986924,68384
Tarascon,TCN,4.657206,43.801331,13108
Dannemarie,DAN,7.124907,47.6275771,68068
Billy-Montigny,BYM,2.91206,50.41556,62133
Thouars,THQ,-0.2097941,46.9852442,79329
Paray-le-Monial,PLM,4.113744,46.447312,71342
Carignan,CAG,5.1684754,49.6285736,08090
Lison,LSN,-1.050339,49.226834,14367
Chevillon,CIN,5.1117843,48.5245505,52123
Anchamps,ACP,4.6702434,49.9307448,08011
Saint-Michel-sur-Meurthe,SSM,6.8882777,48.3269843,88428
Le Bourget,LBT,2.42571,48.93096,93029
Vallorcine,VLO,6.9326694,46.0324983,74290
Fleurville - Pont-de-Vaux,FLV,4.8840722,46.4509279,71591
Vesoul,VES,6.151926,47.6177734,70550
Châtel - Nomexy,CEO,6.387807,48.307156,88327
Lérouville,LEL,5.5387053,48.7972181,55288
Villers-Bretonneux,VLT,2.52141,49.86295,80799
Houdemont,HDT,6.1797255,48.645478,54265
Champigneulles,CHG,6.16913,48.73499,54115
Dombasle-sur-Meurthe,DBS,6.343478,48.623275,54159
Messein,MSJ,6.1378364,48.6128788,54366
Neuves-Maisons,NAS,6.1078904,48.6147666,54397
La Villette Saint-Prest,VTP,1.5228734,48.4827197,28358
Noyen-sur-Sarthe,NON,-0.0981755,47.8744544,72223
Avignonet-Lauragais,AWG,1.7872687,43.3638769,31037
Freinville Sevran,FSV,2.519019,48.926637,93071
L'Abbaye,ABJ,2.516874,48.922211,93046
Danjoutin,DGI,6.86919,47.6175,90010
Montmédy,MDY,5.3716718,49.5228775,55351
Igny,IGY,2.2313626,48.7399008,91312
Argentière,AGI,6.9264844,45.9819438,74056
Montgeroult - Courcelles,MKU,2.0034959,49.0805828,95422
Argentan,ARG,-0.025291,48.738545,61006
Égletons,EGL,2.0651243,45.4023816,19073
Villabé,VBV,2.461572,48.592637,91659
Trémolat,TMA,0.8303278,44.8625105,24558
Plougonver,PGO,-3.3704584,48.4584133,22216
Liesle,LJL,5.8208121,47.0587683,25336
Saint-André-de-Cubzac,SAC,-0.440479,44.991255,33366
Toulouse Matabiau,TSE,1.453616,43.611206,31555
Pleudihen-sur-Rance,PUH,-1.9617515,48.4993822,22197
Port-de-Piles,PPJ,0.5989179,47.0102599,37045
Le Creusot - Montceau-les-Mines - Montchanin TGV,LCM,4.499513,46.765343,71187
Étigny - Véron,EYV,3.2904186,48.1386835,89160
Rosières-aux-Salines,ROI,6.350457,48.60563,54159
Franois,FOI,5.937498,47.2273609,25258
Saint-Césaire,SCS,4.3276399,43.8133863,30189
Montescourt-Lizerolles,MCU,3.2519756,49.7380842,02504
Franconville - Le Plessis-Bouchard,FPB,2.23514,48.99358,95252
Gannes,GNS,2.4370074,49.5723315,60268
Lathus-Saint-Rémy,LHX,0.965009,46.3380917,86120
Les Coquetiers,LQT,2.499415,48.89244,93077
Changis - Saint-Jean,CJN,3.025394,48.95936,77084
Gallieni Cancéropôle,OGI,1.4195801,43.5730877,31555
Saint-Brice-sur-Vienne,XBV,0.9523481,45.8781476,87140
